376602.000000	6.149542	3.217332	376602.007732	38.000000	0.007732
376603.000000	6.174954	3.164175	376603.064280	37.000000	0.064280
376604.000000	6.171183	3.158473	376604.020622	38.000000	0.020622
376605.000000	6.171471	3.154159	376605.019875	37.000000	0.019875
376606.000000	6.176518	3.155667	376606.176072	36.000000	0.176072
376607.000000	6.153765	3.215977	376606.990973	37.000000	-0.009027
376608.000000	6.152636	3.211871	376607.998988	36.000000	-0.001012
376609.000000	6.157858	3.213121	376609.003053	37.000000	0.003053
376610.000000	6.176357	3.146051	376610.040306	37.000000	0.040306
376611.000000	6.179629	3.145846	376611.021794	38.000000	0.021794
376612.000000	6.179273	3.143421	376612.020155	38.000000	0.020155
376613.000000	6.180101	3.140547	376613.019884	37.000000	0.019884
376614.000000	6.182229	3.140459	376614.020355	36.000000	0.020355
376615.000000	6.180363	3.136218	376615.022016	37.000000	0.022016
376616.000000	6.183055	3.133923	376616.021127	38.000000	0.021127
376617.000000	6.162439	3.197775	376616.993976	37.000000	-0.006024
376618.000000	6.168152	3.196739	376617.999205	37.000000	-0.000795
376619.000000	6.165586	3.191790	376619.002879	38.000000	0.002879
376620.000000	6.167189	3.188814	376620.005084	38.000000	0.005084
376621.000000	6.167468	3.185366	376621.005435	36.000000	0.005435
376622.000000	6.168597	3.184862	376622.005782	38.000000	0.005782
376623.000000	6.166053	3.181275	376623.005941	38.000000	0.005941
376624.000000	6.166454	3.180757	376624.006626	37.000000	0.006626
376625.000000	6.165697	3.183796	376624.997042	40.000000	-0.002958
376626.000000	6.168248	3.183692	376626.007379	37.000000	0.007379
376627.000000	6.171344	3.181462	376627.008182	38.000000	0.008182
376628.000000	6.166402	3.177944	376628.005864	37.000000	0.005864
376629.000000	6.173083	3.177824	376629.008477	38.000000	0.008477
376630.000000	6.174236	3.175339	376630.008898	38.000000	0.008898
376631.000000	6.171395	3.172677	376631.009047	38.000000	0.009047
376632.000000	6.172447	3.169530	376632.009377	38.000000	0.009377
376633.000000	6.149172	3.224447	376632.977438	36.000000	-0.022562
376634.000000	6.154477	3.223811	376633.998830	38.000000	-0.001170
376635.000000	6.152972	3.223337	376635.002706	37.000000	0.002706
376636.000000	6.156021	3.221487	376636.005083	38.000000	0.005083
376637.000000	6.153521	3.219400	376637.005993	37.000000	0.005993
376638.000000	6.156604	3.219069	376638.006356	37.000000	0.006356
376639.000000	6.152807	3.215974	376639.006505	39.000000	0.006505
376640.000000	6.181634	3.145511	376640.042188	37.000000	0.042188
376641.000000	6.184565	3.144370	376641.023366	36.000000	0.023366
376642.000000	6.183463	3.139911	376642.018259	37.000000	0.018259
376643.000000	6.184056	3.136201	376643.019847	37.000000	0.019847
376644.000000	6.187007	3.135305	376644.019691	38.000000	0.019691
376645.000000	6.187269	3.131211	376645.020831	37.000000	0.020831
376646.000000	6.161967	3.206949	376645.975385	35.000000	-0.024615
376647.000000	6.164136	3.204222	376646.998027	38.000000	-0.001973
376648.000000	6.165035	3.202077	376647.999029	38.000000	-0.000971
376649.000000	6.167273	3.198655	376649.005178	37.000000	0.005178
376650.000000	6.146908	3.236594	376649.971248	36.000000	-0.028752
376651.000000	6.146947	3.235683	376651.000050	38.000000	0.000050
376652.000000	6.146608	3.233928	376652.003871	38.000000	0.003871
376653.000000	6.145735	3.230347	376653.005644	37.000000	0.005644
376654.000000	6.152876	3.231105	376654.006367	37.000000	0.006367
376655.000000	6.150288	3.227491	376655.006462	38.000000	0.006462
376656.000000	6.152536	3.224701	376656.006549	38.000000	0.006549
376657.000000	6.155550	3.221081	376656.999676	37.000000	-0.000324
376658.000000	6.158464	3.218709	376658.002715	36.000000	0.002715
376659.000000	6.155411	3.213225	376659.003523	37.000000	0.003523
376660.000000	6.156352	3.210972	376660.004146	38.000000	0.004146
376661.000000	6.161382	3.209311	376661.005191	36.000000	0.005191
376662.000000	6.163484	3.207076	376662.005381	37.000000	0.005381
376663.000000	6.159138	3.202609	376663.006119	37.000000	0.006119
376664.000000	6.160925	3.201801	376664.010984	36.000000	0.010984
376665.000000	6.158705	3.215469	376665.006066	36.000000	0.006066
376666.000000	6.157605	3.213121	376666.002286	37.000000	0.002286
376667.000000	6.158318	3.211016	376667.003470	39.000000	0.003470
376668.000000	6.157200	3.208114	376668.004220	38.000000	0.004220
376669.000000	6.155885	3.203841	376669.005270	38.000000	0.005270
376670.000000	6.156165	3.200966	376670.006563	38.000000	0.006563
376671.000000	6.161534	3.199123	376671.010994	35.000000	0.010994
376672.000000	6.162402	3.196985	376672.012369	36.000000	0.012369
376673.000000	6.161872	3.191451	376673.013899	38.000000	0.013899
376674.000000	6.164155	3.190529	376674.013299	37.000000	0.013299
376675.000000	6.160706	3.187341	376675.013667	37.000000	0.013667
376676.000000	6.162909	3.186653	376676.013869	37.000000	0.013869
376677.000000	6.166256	3.188212	376677.012836	38.000000	0.012836
376678.000000	6.161310	3.184167	376678.014334	36.000000	0.014334
376679.000000	6.165052	3.184362	376679.026267	38.000000	0.026267
376680.000000	6.165007	3.181902	376680.014856	36.000000	0.014856
376681.000000	6.170425	3.181602	376681.014459	37.000000	0.014459
376682.000000	6.146135	3.240276	376681.981463	37.000000	-0.018537
376683.000000	6.145681	3.236674	376683.000009	36.000000	0.000009
376684.000000	6.148347	3.232734	376684.005296	37.000000	0.005296
376685.000000	6.150002	3.230844	376685.005148	37.000000	0.005148
376686.000000	6.153573	3.228684	376686.006153	37.000000	0.006153
376687.000000	6.155259	3.225091	376687.006562	36.000000	0.006562
376688.000000	6.154910	3.223048	376688.006571	38.000000	0.006571
376689.000000	6.160758	3.223458	376689.007142	37.000000	0.007142
376690.000000	6.154969	3.213881	376690.010709	38.000000	0.010709
376691.000000	6.160061	3.213356	376691.004575	37.000000	0.004575
376692.000000	6.160617	3.211506	376692.004884	38.000000	0.004884
376693.000000	6.158389	3.209384	376693.005818	37.000000	0.005818
376694.000000	6.162042	3.207792	376694.006401	38.000000	0.006401
376695.000000	6.163178	3.204477	376695.006722	38.000000	0.006722
376696.000000	6.162322	3.200245	376696.007218	38.000000	0.007218
376697.000000	6.162796	3.203637	376697.006317	38.000000	0.006317
376698.000000	6.166001	3.200379	376698.002559	37.000000	0.002559
376699.000000	6.164582	3.195249	376699.003759	37.000000	0.003759
376700.000000	6.166158	3.192506	376700.008350	37.000000	0.008350
376701.000000	6.167665	3.191696	376701.020937	37.000000	0.020937
376702.000000	6.165714	3.188492	376702.012691	38.000000	0.012691
376703.000000	6.169250	3.186931	376703.012401	38.000000	0.012401
376704.000000	6.168241	3.185023	376704.023554	38.000000	0.023554
376705.000000	6.169407	3.184154	376705.013661	37.000000	0.013661
376706.000000	6.170454	3.185600	376706.017822	38.000000	0.017822
376707.000000	6.168207	3.181173	376707.012951	38.000000	0.012951
376708.000000	6.166602	3.177631	376708.013676	37.000000	0.013676
376709.000000	6.169598	3.175976	376709.014701	37.000000	0.014701
376710.000000	6.147250	3.235016	376709.972745	37.000000	-0.027255
376711.000000	6.148510	3.233416	376710.999253	36.000000	-0.000747
376712.000000	6.145047	3.226036	376712.004950	37.000000	0.004950
376713.000000	6.153138	3.227595	376713.005034	37.000000	0.005034
376714.000000	6.146431	3.223511	376714.005708	37.000000	0.005708
376715.000000	6.151814	3.223711	376715.006318	37.000000	0.006318
376716.000000	6.150960	3.220637	376716.006377	37.000000	0.006377
376717.000000	6.163549	3.179147	376709.642977	26.000000	-7.357023
376718.000000	6.171421	3.169615	376718.032155	38.000000	0.032155
376719.000000	6.174609	3.169675	376719.020412	38.000000	0.020412
376720.000000	6.174253	3.167232	376720.017501	38.000000	0.017501
376721.000000	6.152609	3.220294	376720.970843	36.000000	-0.029157
376722.000000	6.150446	3.215202	376721.997328	37.000000	-0.002672
376723.000000	6.151283	3.212354	376723.002048	37.000000	0.002048
376724.000000	6.160040	3.212880	376724.002722	38.000000	0.002722
376725.000000	6.153105	3.206389	376725.004994	39.000000	0.004994
376726.000000	6.157454	3.204519	376726.005801	38.000000	0.005801
376727.000000	6.159201	3.201848	376727.006445	38.000000	0.006445
376728.000000	6.159023	3.198897	376728.006705	38.000000	0.006705
376729.000000	6.161298	3.205195	376728.996404	37.000000	-0.003596
376730.000000	6.160049	3.202781	376730.004782	38.000000	0.004782
376731.000000	6.159434	3.199491	376731.005895	37.000000	0.005895
376732.000000	6.158084	3.197731	376732.007240	37.000000	0.007240
376733.000000	6.167020	3.199482	376733.007515	37.000000	0.007515
376734.000000	6.163924	3.195293	376734.007584	38.000000	0.007584
376735.000000	6.162700	3.190555	376735.008071	37.000000	0.008071
376736.000000	6.163348	3.189026	376736.008324	38.000000	0.008324
376737.000000	6.168736	3.186601	376737.008671	37.000000	0.008671
376738.000000	6.171090	3.187381	376738.020140	38.000000	0.020140
376739.000000	6.168563	3.183395	376739.006724	38.000000	0.006724
376740.000000	6.169171	3.180705	376740.009895	37.000000	0.009895
376741.000000	6.167473	3.177526	376741.010774	37.000000	0.010774
376742.000000	6.169502	3.175480	376742.011884	37.000000	0.011884
376743.000000	6.168961	3.172914	376743.011592	38.000000	0.011592
376744.000000	6.174066	3.173529	376744.012529	37.000000	0.012529
376745.000000	6.172376	3.170472	376745.012497	37.000000	0.012497
376746.000000	6.150195	3.224023	376745.974987	38.000000	-0.025013
376747.000000	6.155156	3.223463	376746.999138	38.000000	-0.000862
376748.000000	6.154104	3.220453	376748.002486	38.000000	0.002486
376749.000000	6.155951	3.218224	376749.005037	37.000000	0.005037
376750.000000	6.154104	3.204485	376749.992636	38.000000	-0.007364
376751.000000	6.153260	3.199830	376751.003181	37.000000	0.003181
376752.000000	6.153409	3.196633	376752.003971	38.000000	0.003971
376753.000000	6.156377	3.193542	376753.005040	37.000000	0.005040
376754.000000	6.158990	3.191922	376754.005280	37.000000	0.005280
376755.000000	6.156453	3.200974	376755.027152	38.000000	0.027152
376756.000000	6.159161	3.199862	376756.009106	39.000000	0.009106
376757.000000	6.156735	3.198768	376757.009689	37.000000	0.009689
376758.000000	6.156073	3.196695	376758.009488	37.000000	0.009488
376759.000000	6.161713	3.196448	376759.009970	36.000000	0.009970
376760.000000	6.159045	3.194756	376760.009166	36.000000	0.009166
376761.000000	6.158258	3.191534	376761.009867	36.000000	0.009867
376762.000000	6.158499	3.188517	376762.010420	36.000000	0.010420
376763.000000	6.158846	3.184116	376763.011103	35.000000	0.011103
376764.000000	6.161229	3.182609	376764.011464	36.000000	0.011464
376765.000000	6.145587	3.238943	376764.965317	37.000000	-0.034683
376766.000000	6.143766	3.233380	376765.999030	36.000000	-0.000970
376767.000000	6.144836	3.231324	376767.003276	38.000000	0.003276
376768.000000	6.143725	3.228051	376768.005031	38.000000	0.005031
376769.000000	6.145836	3.226516	376769.005863	38.000000	0.005863
376770.000000	6.146954	3.224730	376770.006538	37.000000	0.006538
376771.000000	6.150194	3.224495	376771.007470	37.000000	0.007470
376772.000000	6.173491	3.178223	376772.036321	37.000000	0.036321
376773.000000	6.168325	3.173355	376773.018640	38.000000	0.018640
376774.000000	6.172076	3.171513	376774.015311	39.000000	0.015311
376775.000000	6.173625	3.169895	376775.015603	38.000000	0.015603
376776.000000	6.169165	3.166037	376776.014770	38.000000	0.014770
376777.000000	6.177645	3.165909	376777.014754	38.000000	0.014754
376778.000000	6.173490	3.159711	376778.015339	38.000000	0.015339
376779.000000	6.177136	3.157726	376778.996901	38.000000	-0.003099
376780.000000	6.176757	3.153585	376780.017377	37.000000	0.017377
376781.000000	6.178334	3.151825	376781.017216	37.000000	0.017216
376782.000000	6.173210	3.147974	376782.016600	38.000000	0.016600
376783.000000	6.178003	3.147715	376783.016959	37.000000	0.016959
376784.000000	6.179840	3.146173	376784.017275	37.000000	0.017275
376785.000000	6.180757	3.139766	376785.020629	38.000000	0.020629
376786.000000	6.179205	3.136662	376786.021159	38.000000	0.021159
376787.000000	6.182318	3.134737	376787.021342	38.000000	0.021342
376788.000000	6.184768	3.132753	376788.020805	38.000000	0.020805
376789.000000	6.186948	3.130472	376789.020074	38.000000	0.020074
376790.000000	6.164916	3.179978	376789.998410	38.000000	-0.001590
376791.000000	6.165496	3.176969	376791.000607	37.000000	0.000607
376792.000000	6.166562	3.173211	376792.004023	38.000000	0.004023
376793.000000	6.171488	3.171447	376793.004785	38.000000	0.004785
376794.000000	6.166593	3.165560	376794.006337	37.000000	0.006337
376795.000000	6.170600	3.164515	376795.006974	37.000000	0.006974
376796.000000	6.170260	3.162677	376796.007314	37.000000	0.007314
376797.000000	6.169682	3.159770	376797.007309	38.000000	0.007309
376798.000000	6.173395	3.163356	376798.012564	37.000000	0.012564
376799.000000	6.171122	3.175540	376798.992541	37.000000	-0.007459
376800.000000	6.171174	3.173024	376800.003682	37.000000	0.003682
376801.000000	6.167062	3.168623	376801.003515	38.000000	0.003515
376802.000000	6.173752	3.168686	376802.006548	37.000000	0.006548
376803.000000	6.166224	3.163499	376803.009962	36.000000	0.009962
376804.000000	6.170460	3.160892	376804.010188	37.000000	0.010188
376805.000000	6.171785	3.154097	376805.041219	38.000000	0.041219
376806.000000	6.170454	3.150383	376806.011353	38.000000	0.011353
376807.000000	6.166482	3.145758	376807.011736	39.000000	0.011736
376808.000000	6.172385	3.145302	376808.013060	37.000000	0.013060
376809.000000	6.177781	3.144803	376809.011990	38.000000	0.011990
376810.000000	6.177914	3.143260	376810.012722	36.000000	0.012722
376811.000000	6.174136	3.140294	376811.013534	37.000000	0.013534
376812.000000	6.179609	3.139338	376812.013706	34.000000	0.013706
376813.000000	6.157398	3.195087	376812.995862	36.000000	-0.004138
376814.000000	6.158825	3.192471	376813.999035	37.000000	-0.000965
376815.000000	6.158831	3.190137	376815.002929	36.000000	0.002929
376816.000000	6.157683	3.185999	376816.004488	38.000000	0.004488
376817.000000	6.158726	3.182479	376817.005052	38.000000	0.005052
376818.000000	6.162474	3.180801	376818.005599	37.000000	0.005599
376819.000000	6.162243	3.177107	376819.005625	39.000000	0.005625
376820.000000	6.164606	3.176189	376820.005730	39.000000	0.005730
376821.000000	6.165322	3.170663	376821.043742	37.000000	0.043742
376822.000000	6.164755	3.168530	376822.014225	39.000000	0.014225
376823.000000	6.167943	3.168155	376823.014082	37.000000	0.014082
376824.000000	6.165145	3.163408	376824.013205	38.000000	0.013205
376825.000000	6.171103	3.164036	376825.014275	36.000000	0.014275
376826.000000	6.147973	3.229934	376825.965753	38.000000	-0.034247
376827.000000	6.151102	3.229221	376826.998879	38.000000	-0.001121
376828.000000	6.150629	3.226054	376828.002606	37.000000	0.002606
376829.000000	6.148550	3.222395	376829.004973	38.000000	0.004973
376830.000000	6.151674	3.219017	376830.005662	37.000000	0.005662
376831.000000	6.154784	3.218425	376831.006215	37.000000	0.006215
376832.000000	6.150690	3.212163	376832.006581	37.000000	0.006581
376833.000000	6.154505	3.213687	376833.001508	37.000000	0.001508
376834.000000	6.155945	3.210692	376834.002544	38.000000	0.002544
376835.000000	6.155063	3.208471	376835.003761	38.000000	0.003761
376836.000000	6.160880	3.207735	376836.004625	36.000000	0.004625
376837.000000	6.158039	3.204748	376837.004979	38.000000	0.004979
376838.000000	6.158897	3.201903	376838.005545	39.000000	0.005545
376839.000000	6.160999	3.201763	376839.006181	38.000000	0.006181
376840.000000	6.158153	3.198945	376840.003407	39.000000	0.003407
376841.000000	6.157919	3.197296	376841.030850	37.000000	0.030850
376842.000000	6.159117	3.195392	376842.012932	36.000000	0.012932
376843.000000	6.158860	3.190973	376843.012635	37.000000	0.012635
376844.000000	6.161316	3.189580	376844.011995	37.000000	0.011995
376845.000000	6.159879	3.184370	376845.012098	38.000000	0.012098
376846.000000	6.158442	3.181089	376846.014273	39.000000	0.014273
376847.000000	6.161351	3.178982	376847.011817	39.000000	0.011817
376848.000000	6.167384	3.180300	376848.012189	38.000000	0.012189
376849.000000	6.162070	3.176421	376849.012126	39.000000	0.012126
376850.000000	6.162500	3.174243	376850.013185	37.000000	0.013185
376851.000000	6.164416	3.190405	376836.465989	21.000000	-14.534011
376852.000000	6.144708	3.222997	376851.984056	38.000000	-0.015944
376853.000000	6.142049	3.217469	376853.001717	39.000000	0.001717
376854.000000	6.142880	3.218289	376854.004150	36.000000	0.004150
376855.000000	6.145630	3.216430	376855.006110	37.000000	0.006110
376856.000000	6.146449	3.213086	376856.006460	37.000000	0.006460
376857.000000	6.143903	3.209471	376857.006731	38.000000	0.006731
376858.000000	6.140578	3.203572	376858.006850	39.000000	0.006850
376859.000000	6.152171	3.195213	376859.003977	36.000000	0.003977
376860.000000	6.153596	3.192265	376860.004530	38.000000	0.004530
376861.000000	6.151433	3.187237	376861.003018	38.000000	0.003018
376862.000000	6.154374	3.187733	376862.005945	37.000000	0.005945
376863.000000	6.157841	3.185251	376863.006292	37.000000	0.006292
376864.000000	6.154257	3.201500	376863.992473	38.000000	-0.007527
376865.000000	6.156432	3.199294	376865.002150	36.000000	0.002150
376866.000000	6.155809	3.190306	376866.005977	38.000000	0.005977
376867.000000	6.157614	3.187890	376867.002704	37.000000	0.002704
376868.000000	6.159158	3.186397	376868.003917	38.000000	0.003917
376869.000000	6.156713	3.179411	376869.255160	31.000000	0.255160
376870.000000	6.159184	3.177722	376870.012313	38.000000	0.012313
376871.000000	6.160524	3.175645	376871.012563	38.000000	0.012563
376872.000000	6.161253	3.172558	376872.012195	38.000000	0.012195
376873.000000	6.161185	3.169422	376873.011256	39.000000	0.011256
376874.000000	6.163441	3.166486	376874.012778	38.000000	0.012778
376875.000000	6.162126	3.164146	376875.012342	38.000000	0.012342
376876.000000	6.164028	3.162275	376876.012136	39.000000	0.012136
376877.000000	6.166638	3.163654	376877.025454	38.000000	0.025454
376878.000000	6.170521	3.162729	376878.014154	37.000000	0.014154
376879.000000	6.164564	3.157330	376879.013860	37.000000	0.013860
376880.000000	6.155421	3.212895	376876.592573	23.000000	-3.407427
376881.000000	6.151085	3.217553	376880.994712	38.000000	-0.005288
376882.000000	6.147982	3.211947	376881.999788	38.000000	-0.000212
376883.000000	6.147346	3.208454	376883.005647	38.000000	0.005647
376884.000000	6.150729	3.197828	376883.989859	38.000000	-0.010141
376885.000000	6.149619	3.193551	376885.004317	37.000000	0.004317
376886.000000	6.148374	3.208165	376885.968413	37.000000	-0.031587
376887.000000	6.153199	3.207399	376887.001990	37.000000	0.001990
376888.000000	6.150382	3.202407	376888.003248	38.000000	0.003248
376889.000000	6.153409	3.201305	376889.003385	38.000000	0.003385
376890.000000	6.153207	3.199743	376890.004880	37.000000	0.004880
376891.000000	6.155215	3.199499	376891.005431	38.000000	0.005431
376892.000000	6.152612	3.196794	376892.005816	38.000000	0.005816
376893.000000	6.157179	3.195981	376893.006281	37.000000	0.006281
376894.000000	6.171183	3.144309	376894.042707	37.000000	0.042707
376895.000000	6.177187	3.143590	376895.019948	38.000000	0.019948
376896.000000	6.175194	3.139409	376896.018776	38.000000	0.018776
376897.000000	6.177289	3.138545	376897.016205	38.000000	0.016205
376898.000000	6.178222	3.135254	376898.016603	38.000000	0.016603
376899.000000	6.176661	3.131549	376899.016285	38.000000	0.016285
376900.000000	6.176400	3.128981	376900.016408	37.000000	0.016408
376901.000000	6.182627	3.123218	376901.015189	39.000000	0.015189
376902.000000	6.186295	3.122466	376902.021223	38.000000	0.021223
376903.000000	6.185472	3.121746	376903.022067	38.000000	0.022067
376904.000000	6.168220	3.185751	376903.980104	36.000000	-0.019896
376905.000000	6.167333	3.182751	376904.999095	38.000000	-0.000905
376906.000000	6.164486	3.179207	376906.003568	37.000000	0.003568
376907.000000	6.165644	3.177126	376907.005271	37.000000	0.005271
376908.000000	6.167460	3.175517	376908.005863	38.000000	0.005863
376909.000000	6.168422	3.172031	376909.006294	37.000000	0.006294
376910.000000	6.170486	3.170254	376910.006602	37.000000	0.006602
376911.000000	6.170216	3.166692	376911.006698	37.000000	0.006698
376912.000000	6.172072	3.166657	376912.030129	37.000000	0.030129
376913.000000	6.165866	3.160304	376913.008246	38.000000	0.008246
376914.000000	6.172072	3.160691	376914.008612	37.000000	0.008612
376915.000000	6.174673	3.160418	376915.009524	35.000000	0.009524
376916.000000	6.170878	3.155632	376916.009222	38.000000	0.009222
376917.000000	6.171226	3.154860	376917.009262	38.000000	0.009262
376918.000000	6.176570	3.156087	376918.009754	39.000000	0.009754
376919.000000	6.176195	3.154504	376919.010503	38.000000	0.010503
376920.000000	6.156877	3.205732	376919.985410	38.000000	-0.014590
376921.000000	6.159661	3.202704	376920.999061	37.000000	-0.000939
376922.000000	6.159370	3.200440	376922.003515	38.000000	0.003515
376923.000000	6.162211	3.198006	376923.004978	38.000000	0.004978
376924.000000	6.161838	3.180249	376924.007473	38.000000	0.007473
376925.000000	6.180441	3.134703	376925.036046	37.000000	0.036046
376926.000000	6.176899	3.129598	376926.017856	38.000000	0.017856
376927.000000	6.179448	3.127257	376927.800940	37.000000	0.800940
376928.000000	6.165399	3.189633	376927.976405	39.000000	-0.023595
376929.000000	6.160453	3.183727	376929.000161	37.000000	0.000161
376930.000000	6.165036	3.184601	376930.002648	39.000000	0.002648
376931.000000	6.147233	3.230809	376930.971158	37.000000	-0.028842
376932.000000	6.145565	3.227678	376931.999525	38.000000	-0.000475
376933.000000	6.144827	3.225253	376933.003328	38.000000	0.003328
376934.000000	6.147278	3.223387	376934.005601	38.000000	0.005601
376935.000000	6.146404	3.220741	376935.006216	38.000000	0.006216
376936.000000	6.150110	3.219181	376936.006435	38.000000	0.006435
376937.000000	6.150081	3.219853	376936.989965	37.000000	-0.010035
376938.000000	6.152324	3.217621	376938.003005	38.000000	0.003005
376939.000000	6.153010	3.214534	376939.005970	38.000000	0.005970
376940.000000	6.153791	3.211379	376940.004485	38.000000	0.004485
376941.000000	6.156055	3.209395	376941.004891	38.000000	0.004891
376942.000000	6.156190	3.207309	376942.005588	38.000000	0.005588
376943.000000	6.155947	3.204877	376943.006018	39.000000	0.006018
376944.000000	6.155620	3.196713	376944.008838	37.000000	0.008838
376945.000000	6.156750	3.196582	376945.004471	38.000000	0.004471
376946.000000	6.159938	3.195292	376946.005154	39.000000	0.005154
376947.000000	6.157683	3.191358	376947.005841	38.000000	0.005841
376948.000000	6.158328	3.188587	376948.006644	37.000000	0.006644
376949.000000	6.161629	3.186636	376949.006862	37.000000	0.006862
376950.000000	6.185312	3.139247	376950.037955	39.000000	0.037955
376951.000000	6.183881	3.136079	376951.020674	37.000000	0.020674
376952.000000	6.180946	3.131385	376952.017359	37.000000	0.017359
376953.000000	6.183524	3.129390	376953.017300	37.000000	0.017300
376954.000000	6.185413	3.126757	376954.016220	38.000000	0.016220
376955.000000	6.184369	3.123172	376955.019423	37.000000	0.019423
376956.000000	6.181953	3.119999	376956.018417	38.000000	0.018417
376957.000000	6.164560	3.191265	376956.993745	38.000000	-0.006255
376958.000000	6.167665	3.189667	376957.998271	37.000000	-0.001729
376959.000000	6.168109	3.187071	376959.002618	37.000000	0.002618
376960.000000	6.167038	3.185051	376960.005407	37.000000	0.005407
376961.000000	6.166141	3.181297	376961.005102	37.000000	0.005102
376962.000000	6.167186	3.178449	376962.005903	37.000000	0.005903
376963.000000	6.170225	3.175924	376963.005810	38.000000	0.005810
376964.000000	6.170539	3.172745	376964.006330	37.000000	0.006330
376965.000000	6.161926	3.206138	376955.507711	22.000000	-9.492289
376966.000000	6.156822	3.223476	376965.980600	37.000000	-0.019400
376967.000000	6.159896	3.222169	376966.998187	37.000000	-0.001813
376968.000000	6.157093	3.216004	376968.003496	40.000000	0.003496
376969.000000	6.154827	3.213931	376969.005172	37.000000	0.005172
376970.000000	6.154520	3.212634	376970.005730	38.000000	0.005730
376971.000000	6.175224	3.158845	376971.034177	37.000000	0.034177
376972.000000	6.175033	3.156726	376972.017966	38.000000	0.017966
376973.000000	6.172625	3.166121	376972.993481	38.000000	-0.006519
376974.000000	6.173727	3.162127	376974.001995	38.000000	0.001995
376975.000000	6.177106	3.160578	376975.007517	37.000000	0.007517
376976.000000	6.176949	3.157974	376976.015262	37.000000	0.015262
376977.000000	6.172995	3.153149	376977.016822	37.000000	0.016822
376978.000000	6.176814	3.153198	376978.016120	38.000000	0.016120
376979.000000	6.177942	3.150993	376979.015836	38.000000	0.015836
376980.000000	6.176557	3.146748	376980.016050	37.000000	0.016050
376981.000000	6.177893	3.142067	376981.018069	34.000000	0.018069
376982.000000	6.177314	3.140181	376982.017202	38.000000	0.017202
376983.000000	6.177153	3.137807	376983.018003	38.000000	0.018003
376984.000000	6.182987	3.138019	376984.022396	38.000000	0.022396
376985.000000	6.185162	3.137098	376985.017618	37.000000	0.017618
376986.000000	6.164599	3.188160	376985.995593	37.000000	-0.004407
